trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
137,0,137,0,339.46113679977134,,339.36201329994947,5,339.46113679977134,339.46113679977134,0.06763159995898604,342.11237460002303,[0.39375],[0.4225],[1],[0],[0],[2.684608200099319],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
138,0,138,0,342.2427844000049,,342.12465719971806,10,342.2427844000049,342.2427844000049,0.07868129992857575,344.3773695998825,[0.20625],[0.1325],[1],[0],[0],[2.1767359003424644],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
139,0,139,0,344.47529819980264,,344.38313849968836,10,344.47529819980264,344.47529819980264,0.05534720001742244,349.24495860002935,[-0.0125],[-0.23625],[1],[0],[0],[4.806591399945319],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
140,0,140,0,349.3407729999162,,349.2578281997703,5,349.3407729999162,349.3407729999162,0.0595033997669816,351.51133110001683,[-0.20625],[-0.32375],[1],[0],[0],[2.1964923995546997],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
141,0,141,0,351.62385579990223,,351.5309000001289,5,351.62385579990223,351.62385579990223,0.07104119984433055,353.6438110996969,[0.22375],[0.17875],[1],[0],[0],[2.045200699940324],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
142,0,142,0,353.72338739968836,,353.65643330011517,5,353.72338739968836,353.72338739968836,0.05104900011792779,356.60754110012203,[-0.24625],[-0.12375],[1],[0],[0],[2.902823999989778],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
143,0,143,0,356.70667540002614,,356.6125416001305,10,356.70667540002614,356.70667540002614,0.05848779994994402,360.3267242000438,[-0.46875],[-0.07],[1],[0],[0],[3.655682699754834],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
144,0,144,0,360.4718752996996,,360.3489155001007,10,360.4718752996996,360.4718752996996,0.09924319991841912,362.64158729976043,[-0.38125],[0.44875],[1],[0],[0],[2.197378700133413],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
145,0,145,0,362.7547053997405,,362.65752410003915,10,362.7547053997405,362.7547053997405,0.0696557997725904,367.5922417999245,[0.33625],[-0.40875],[1],[0],[0],[4.86743939993903],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
146,0,146,0,367.7030813000165,,367.61683879978955,5,367.7030813000165,367.7030813000165,0.06469429982826114,369.97433959972113,[0.46375],[-0.23625],[1],[0],[0],[2.295555899851024],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
147,0,147,0,370.1025302996859,,369.9889607001096,10,370.1025302996859,370.1025302996859,0.08285610005259514,373.2878252998926,[-0.14375],[-0.34125],[1],[0],[0],[3.2195885996334255],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
148,0,148,0,373.3685318999924,,373.295784200076,5,373.3685318999924,373.3685318999924,0.04316550027579069,375.03849710011855,[0.33625],[0.0825],[1],[0],[0],[1.7002400001510978],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
149,0,149,0,375.18463769974187,,375.0520945000462,10,375.18463769974187,375.18463769974187,0.10090769967064261,378.0366445998661,[0.2375],[-0.08],[1],[0],[0],[2.8873936999589205],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
150,0,150,0,378.1173195000738,,378.0451771998778,5,378.1173195000738,378.1173195000738,0.04255500016734004,380.1553885997273,[0.35],[0.41125],[1],[0],[0],[2.0684122000820935],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
151,0,151,0,380.250917899888,,380.1700621997006,5,380.250917899888,380.250917899888,0.052420500200241804,382.7042215000838,[-0.45125],[0.1075],[1],[0],[0],[2.4834747002460063],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
152,0,152,0,382.8160866997205,,382.7191977999173,5,382.8160866997205,382.8160866997205,0.0672242003493011,385.57084249984473,[-0.4025],[-0.40625],[1],[0],[0],[2.7864411999471486],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
153,0,153,0,385.66575190005824,,385.58701519994065,5,385.66575190005824,385.66575190005824,0.053167400415986776,387.9021944999695,[0.2975],[-0.41375],[1],[0],[0],[2.2642513001337647],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
154,0,154,0,387.99828399997205,,387.918575800024,5,387.99828399997205,387.99828399997205,0.05498410016298294,389.81797219999135,[0.0],[0.15375],[1],[0],[0],[1.8468907000496984],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
155,0,155,0,389.9643927998841,,389.83141059987247,10,389.9643927998841,389.9643927998841,0.10038729989901185,396.0007822997868,[-0.46625],[-0.47125],[1],[0],[0],[6.0722147999331355],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
156,0,156,0,396.11294109979644,,396.0156093998812,5,396.11294109979644,396.11294109979644,0.06976490002125502,398.53277559997514,[0.16375],[-0.29375],[1],[0],[0],[2.4502027998678386],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
157,0,157,0,398.68029459984973,,398.54587309993804,10,398.68029459984973,398.68029459984973,0.10785800032317638,401.11392919998616,[0.01],[-0.1],[1],[0],[0],[2.46384060010314],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
158,0,158,0,401.194947199896,,401.1218988997862,5,401.194947199896,401.194947199896,0.043052599765360355,402.6325209001079,[0.01375],[0.2025],[1],[0],[0],[1.4681595000438392],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
159,0,159,0,402.7780181998387,,402.6463772999123,10,402.7780181998387,402.7780181998387,0.10275599965825677,405.0972238997929,[-0.3375],[0.32625],[1],[0],[0],[2.3512491998262703],[],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
160,0,160,0,405.16075239982456,,405.1062431996688,5,405.16075239982456,405.16075239982456,0.036032500211149454,407.0961954998784,[-0.07],[-0.0525],[1],[0],[0],[1.9554936001077294],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
161,0,161,0,407.20975029980764,,407.10340699972585,10,407.20975029980764,407.20975029980764,0.08067220030352473,409.2291929000057,[0.055],[-0.3325],[1],[0],[0],[2.045992400031537],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
162,0,162,0,409.34304590011016,,409.2380216997117,10,409.34304590011016,409.34304590011016,0.07281380007043481,412.6992411999963,[0.19875],[0.35375],[1],[0],[0],[3.389232899993658],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
163,0,163,0,412.8086926001124,,412.72028689971194,5,412.8086926001124,412.8086926001124,0.06745440000668168,414.1632415000349,[0.09],[0.3825],[1],[0],[0],[1.3790762000717223],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
164,0,164,0,414.3085346999578,,414.1773000997491,10,414.3085346999578,414.3085346999578,0.09825879987329245,416.817466000095,[-0.40125],[-0.2625],[1],[0],[0],[2.5449403999373317],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
165,0,165,0,416.95780849969015,,416.84251129999757,5,416.95780849969015,416.95780849969015,0.09461389994248748,418.49503260012716,[0.1525],[0.2425],[1],[0],[0],[1.5624334001913667],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
166,0,166,0,418.5741546996869,,418.5082633998245,5,418.5741546996869,418.5741546996869,0.04892829991877079,419.91080829966813,[-0.27],[0.075],[1],[0],[0],[1.356598099693656],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
167,0,167,0,419.99080599984154,,419.9244649000466,5,419.99080599984154,419.99080599984154,0.04562859982252121,421.32600429980084,[-0.265],[0.03375],[1],[0],[0],[1.3593144998885691],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
168,0,168,0,421.42341759987175,,421.3329819999635,10,421.42341759987175,421.42341759987175,0.0661158999428153,423.1095663998276,[-0.1525],[0.21625],[1],[0],[0],[1.7111626998521388],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
169,0,169,0,423.240094400011,,423.12163199996576,10,423.240094400011,423.240094400011,0.09591699996963143,426.05903649982065,[0.49375],[0.3225],[1],[0],[0],[2.8443167000077665],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
170,0,170,0,426.1892548999749,,426.0721521000378,10,426.1892548999749,426.1892548999749,0.08595959981903434,429.6912964996882,[0.185],[-0.23125],[1],[0],[0],[3.5362346000038087],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
171,0,171,0,429.7548230998218,,429.70187899982557,5,429.7548230998218,429.7548230998218,0.03556529991328716,431.8104224000126,[-0.295],[0.195],[1],[0],[0],[2.074466499965638],[],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
172,0,172,0,431.97094069980085,,431.82525249989703,10,431.97094069980085,431.97094069980085,0.11309209978207946,433.52562969969586,[-0.38],[0.135],[1],[0],[0],[1.588941799942404],[],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
173,0,173,0,433.6372301997617,,433.5453268000856,5,433.6372301997617,433.6372301997617,0.059043300338089466,436.87244259985164,[-0.26875],[-0.39125],[1],[0],[0],[3.270532200112939],[],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
174,0,174,0,436.95311059989035,,436.88047209987417,5,436.95311059989035,436.95311059989035,0.046044399961829185,438.9403753001243,[0.34125],[0.35125],[1],[0],[0],[2.0149087999016047],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
175,0,175,0,439.0541656999849,,438.9532419000752,5,439.0541656999849,439.0541656999849,0.05859409971162677,440.9563563996926,[0.145],[-0.30625],[1],[0],[0],[1.9472930999472737],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
176,0,176,0,441.05228479998186,,440.96968459989876,5,441.05228479998186,441.05228479998186,0.05681299977004528,442.8427674998529,[0.3675],[-0.38875],[1],[0],[0],[1.8188455002382398],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
177,0,177,0,442.9849991998635,,442.8685480998829,10,442.9849991998635,442.9849991998635,0.09596370020881295,446.40363699989393,[0.0975],[0.11875],[1],[0],[0],[3.4443303998559713],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
178,0,178,0,446.4853965998627,,446.41268179984763,5,446.4853965998627,446.4853965998627,0.04502250021323562,448.67087080003694,[-0.33125],[-0.25875],[1],[0],[0],[2.214035500306636],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
179,0,179,0,448.7504707998596,,448.6841982998885,5,448.7504707998596,448.7504707998596,0.04733020020648837,450.83741209981963,[-0.22625],[0.21125],[1],[0],[0],[2.1083805998787284],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
180,0,180,0,450.96759080002084,,450.8502845996991,10,450.96759080002084,450.96759080002084,0.08102620020508766,452.5521228997968,[0.2225],[0.04375],[1],[0],[0],[1.6236617998220026],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
181,0,181,0,452.68284799996763,,452.55987560003996,10,452.68284799996763,452.68284799996763,0.08432749984785914,454.5016761999577,[0.43875],[0.35125],[1],[0],[0],[1.85840559983626],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
182,0,182,0,454.56548300012946,,454.50962569983676,5,454.56548300012946,454.56548300012946,0.034975099842995405,456.28788310009986,[-0.17875],[-0.0375],[1],[0],[0],[1.7437617997638881],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
183,0,183,0,456.38175929989666,,456.3006488000974,5,456.38175929989666,456.38175929989666,0.05863650003448129,458.018045200035,[-0.115],[-0.22375],[1],[0],[0],[1.6604681997559965],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
184,0,184,0,458.16483119968325,,458.03144829999655,10,458.16483119968325,458.16483119968325,0.1030541998334229,459.7875077999197,[-0.29],[0.25125],[1],[0],[0],[1.6557691995985806],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
185,0,185,0,459.880778899882,,459.80915069999173,5,459.880778899882,459.880778899882,0.05862280027940869,462.0511607998051,[-0.05125],[0.4725],[1],[0],[0],[2.186173899564892],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
186,0,186,0,462.1303638997488,,462.0644950000569,5,462.1303638997488,462.1303638997488,0.048460999969393015,465.7667014999315,[0.16375],[-0.4025],[1],[0],[0],[3.6563770002685487],[],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
187,0,187,0,465.8626186000183,,465.78065799968317,5,465.8626186000183,465.8626186000183,0.05072759976610541,468.132469299715,[0.115],[0.45375],[1],[0],[0],[2.303685199934989],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
188,0,188,0,468.2623598999344,,468.14517949987203,10,468.2623598999344,468.2623598999344,0.08369070012122393,470.7311729998328,[0.41125],[0.0225],[1],[0],[0],[2.50561450002715],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
189,0,189,0,470.7949554999359,,470.74237910006195,5,470.7949554999359,470.7949554999359,0.036552200093865395,473.3986146999523,[0.03875],[-0.33125],[1],[0],[0],[2.6216178997419775],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
190,0,190,0,473.52761070011184,,473.41146129975095,10,473.52761070011184,473.52761070011184,0.08469039993360639,476.7335210000165,[-0.46],[-0.45625],[1],[0],[0],[3.240227799862623],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
191,0,191,0,476.8933898997493,,476.7600738997571,10,476.8933898997493,476.8933898997493,0.10035970015451312,478.99538799980655,[0.2675],[-0.34],[1],[0],[0],[2.1394966999068856],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
192,0,192,0,479.0772167998366,,479.00100790010765,5,479.0772167998366,479.0772167998366,0.05107539985328913,481.24577739974484,[-0.43],[-0.32875],[1],[0],[0],[2.194145599845797],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
193,0,193,0,481.3759822999127,,481.2542846999131,10,481.3759822999127,481.3759822999127,0.08642660034820437,483.96043529966846,[-0.46875],[-0.4175],[1],[0],[0],[2.620985200162977],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
194,0,194,0,484.0423781997524,,483.9709572996944,5,484.0423781997524,484.0423781997524,0.04108350025489926,485.9296172996983,[0.28625],[-0.39125],[1],[0],[0],[1.9187378999777138],[],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
195,0,195,0,486.04209099989384,,485.9433130999096,5,486.04209099989384,486.04209099989384,0.05853070039302111,488.4775805999525,[0.4225],[0.375],[1],[0],[0],[2.4776074001565576],[],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
196,0,196,0,488.5913732997142,,488.4913006997667,10,488.5913732997142,488.5913732997142,0.07755099982023239,490.81043990002945,[-0.2725],[-0.38],[1],[0],[0],[2.2448119996115565],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
197,0,197,0,490.9235441996716,,490.82415489992127,5,490.9235441996716,490.9235441996716,0.06504330039024353,492.3625010997057,[0.205],[0.03],[1],[0],[0],[1.4766132002696395],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
198,0,198,0,492.440151900053,,492.37550149997696,5,492.440151900053,492.440151900053,0.043046100065112114,494.3602728000842,[0.425],[-0.22125],[1],[0],[0],[1.9437378998845816],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
199,0,199,0,494.4559522997588,,494.37573509989306,5,494.4559522997588,494.4559522997588,0.05193950003013015,497.2585422000848,[0.4575],[0.37625],[1],[0],[0],[2.8339686999097466],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
